,id,output,classe,subclasse
1417,Doenças Transmissíveis,"O uso de ferramentas na análise epidemiológica da dengue e no controle de Aedes aegypti, no município de Porto Velho, Rondônia",recomend,porcat
1418,Doenças Transmissíveis,"Estudo da distribuição espacial da leishmaniose visceral canina e fatores de risco na microrregião de Cacoal, RO.",recomend,porcat
1419,Gestão do Trabalho e Educação em Saúde,CARTOGRAFIA DO PROCESSO DE TRABALHO DE EQUIPES NASF NO ESTADO DO MATO GROSSO DO SUL,recomend,porcat
1420,Saúde do Idoso,HÁBITOS DE REALIZAÇÃO DE EXAMES PREVENTIVOS PARA CÂNCER DE MAMA E CÉRVICO-UTERINO E FATORES DE RISCO EM IDOSAS ATENDIDAS PELAS ESFS DO MUNICÍPIO DE CRUZ ALTA-RS,recomend,porcat
1421,Gestão do Trabalho e Educação em Saúde,QUALIFICAÇÃO DA SAÚDE MENTAL NA ATENÇÃO BÁSICA: ANALISE DAS PRATICAS DE EQUIPES DA REGIÃO 10-MACROMETROPOLITANA/RS A PARTIR DO PROGRAMA NACIONAL DE MELHORIA DO ACESSO E DA QUALIDADE DA ATENÇÃO BÁSICA,recomend,porcat
1422,Doenças Transmissíveis,"INFECÇÕES TRANSMISSÍVEIS AO FETO: PREVALÊNCIA EM GESTANTES, TAXAS DE TRANSMISSÃO E MORBIMORTALIDADE DO CONCEPTO",recomend,porcat
1423,Avaliação de Tecnologias e Economia da Saúde,Reposição enzimática para Mucopolissacaridose do tipo I: contribuição do modelo animal para estudos de efetividade de uma terapia de alto custo,recomend,porcat
1424,Pesquisa Clínica,Efeitos de diferentes modalidades de treinamento físico sobre a capacidade funcional e qualidade de vida relacionada à saúde de pacientes portadores do HIV em uso de terapia antirretroviral,recomend,porcat
1425,Doenças Crônicas Não Transmissíveis,ADESÃO AO MESILATO DE IMATINIBE EM PACIENTES COM LEUCEMIA MIELÓIDE CRÔNICA: PROPOSIÇÃO E VALIDAÇÃO DE MÉTODOS DE AVALIAÇÃO E INFLUÊNCIA FARMACOGENÔMICA NA RESPOSTA AO TRATAMENTO.,recomend,porcat
1426,Saúde do Idoso,Tratamento da síndrome da apneia-hipopneia obstrutiva do sono para prevenção da hipertensão arterial,recomend,porcat
1427,Promoção da Saúde,Estudo de plantas nativas da Restinga Fluminense e do Pampa Gaúcho com ações cardiovasculares como possíveis fitoterápicos com opções terapêuticas no SUS,recomend,porcat
1428,Saúde Mental,A situação das mulheres privadas de liberdade e o Apoio Matricial em Saúde Mental a Equipes de Atenção Básica inseridas no Sistema Prisional,recomend,porcat
1429,Saúde da Mulher,Estudo de fatores genéticos humanos e virais associados com a persistência do papilomavírus genital e progressão para câncer de colo de útero,recomend,porcat
1430,Promoção da Saúde,Macrofungos: potencial para redução de índices glicêmicos e lipídicos e incremento de células do sistema imunológico,recomend,porcat
1431,Saúde do Idoso,"PROMOÇÃO E EDUCAÇÃO NA SAÚDE DO IDOSO: a construção de diretrizes assistenciais de cuidados para a promoção da qualidade de vida, funcionalidade, autocuidado e a prevenção de doenças cardiovasculares",recomend,porcat
1432,Doenças Crônicas Não Transmissíveis,Estratégias inovadoras para o restabelecimento da espermatogênese após tratamento de cânceres e para a regeneração de tecido removido após cirurgia para o tratamento de câncer de traqueia,recomend,porcat
1433,Doenças Crônicas Não Transmissíveis,Avaliação da densidade de receptores colinérgicos muscarínicos e nicotínicos em linfócitos sobre a resposta terapêutica de pacientes com esclerose múltipla.,recomend,porcat
1434,Alimentação e Nutrição,"Educação Alimentar e Nutricional em comunidades quilombolas com insegurança alimentar: resgate da cultura alimentar, promoção da alimentação saudável e da exigibilidade do Direito Humano a Alimentação.",recomend,porcat
1435,Assistência Farmacêutica,Desenvolvimento de um extrato padronizado de Plantago major e determinação do potencial anti-inflamatório e segurança toxicológica,recomend,porcat
1436,Doenças Crônicas Não Transmissíveis,LOCALIZAÇÃO SEGURA PARA FENESTRAÇÃO BRÔNQUICA EXTRA-ANATÔMICA ALARGADA: ESTUDO PRÉ-CLINICO,recomend,porcat
1437,"Sistemas, Programas e Políticas em Saúde",AVALIAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE DAS CRIANÇAS E DOS ADOLESCENTES COM HIV/AIDS,recomend,porcat
1438,Pesquisa Clínica,Atividade antimicrobiana e perigos associados a utilização de nove espécies de plantas do bioma sul-mato-grossense utilizadas popularmente como medicinais,recomend,porcat
1439,Doenças Transmissíveis,Avaliação do efeito de produtos naturais e sintéticos sobre o crescimento de Trypanosoma cruzi.,recomend,porcat
1440,"Ambiente, Trabalho e Saúde",Desenvolvimento de um sistema de informação para controle da qualidade e dosimetria de pacientes submetidos a exames de tomografia computadorizada,recomend,porcat
1441,Pesquisa Clínica,Inflamação e estresse oxidativo na contrição do ducto arterioso fetal por ingestão materna de alimentos ricos em polifenóis.,recomend,porcat
1442,Doenças Transmissíveis,Diagnóstico Molecular das Hepatites B e C em amostras fixadas em papel filtro.,recomend,porcat
1443,Doenças Transmissíveis,ESTUDO  EPIDEMIOLÓGICO MOLECULAR DO HIV NO ESTADO DO RIO GRANDE DO SUL,recomend,porcat
1444,Saúde da Mulher,"EXERCÍCIO DE DIREITOS SEXUAIS E REPRODUTIVOS POR MULHERES E ADOLESCENTES, NO CONTEXTO BRASILEIRO: TUTELA E EFETIVIDADE DO DIREITO AO ABORTO LEGAL",recomend,porcat
1445,Saúde da Mulher,OBESIDADE ABDOMINAL EM MULHERES NO CLIMATÉRIO: NOVAS ABORDAGENS,recomend,porcat
1446,Doenças Crônicas Não Transmissíveis,CONDIÇÕES CRÔNICAS NA REGIÃO DA 16ª COORDENADORIA REGIONAL DE SAÚDE/SES/RS,recomend,porcat
1447,Pesquisa Clínica,"Otimização da Antibioticoprofilaxia em Cirurgia Bariátrica: Uma Abordagem Translacional para o SUS_x000D_
",recomend,porcat
1448,Doenças Crônicas Não Transmissíveis,DOENÇAS CRÔNICAS NÃO TRANSMISSÍVEIS E O PLANEJAMENTO EM SAÚDE: OS DESAFIOS DA REGIÃO METROPOLITANA DE PORTO ALEGRE/RS,recomend,porcat
1449,Doenças Transmissíveis,Incidência e fatores de risco associados à Sífilis na população carcerária do Estado do Mato Grosso do Sul,recomend,porcat
1450,Saúde Mental,"PREVALÊNCIA, FATORES E COMPORTAMENTOS SEXUAIS DE RISCO PARA DOENÇAS INFECCIOSAS EM USUÁRIOS DE COCAÍNA, CRACK E SIMILARES EM CAMPO GRANDE E REGIÃO DE FRONTEIRA DO MATO GROSSO DO SUL.",recomend,porcat
1451,Saúde da Mulher,"Desenvolvimento, caracterização e avaliação da biodisponibilidade de complexos de isoflavonas com ciclodextrinas em sistema de liberação matricial: minitablets para tratamento de sintomas do climatério e osteoporose",recomend,porcat
1452,Pesquisa Clínica,Avaliação do perfil de reparo do DNA em adenocarcinomas colorretais esporádicos em uma população do Rio Grande do Sul: busca de novos marcadores moleculares para refinamento do estadiamento e determinação de prognóstico,recomend,porcat
1453,Pesquisa Clínica,ENSAIO CLÍNICO DE FASE I/II PARA TESTAR A SEGURANÇA E EXEQUIBILIDADE DA TERAPIA COM CÉLULAS NATURAL KILLER IL-21 EXPANDIDAS PARA A TRATAMENTO DE LEUCEMIA MIELÓIDE AGUDA RECIDIVA/REFRATÁRIA.,recomend,porcat
1454,Saúde dos Povos Indígenas,"Perfil Antropométrico e Hipertensão Arterial em Mulheres Indígenas de Dourados, MS",recomend,porcat
1455,Promoção da Saúde,Estudo das Vias de Sinalização Intracelulares envolvidas na Patogênese dos Carcinomas da Tireoide: Implicações na Progressão e Tratamento.,recomend,porcat
1456,Doenças Transmissíveis,Novas tecnologias para estudo da tuberculose: Uma análise da detecção e transmissão de M. tuberculosis circulante,recomend,porcat
1457,Pesquisa Clínica,"Desenvolvimento de novas tecnologias em ecocardiografia tridimensional para a avaliação da função miocárdica, rejeição aguda e doença arterial coronariana do enxerto cardíaco em pacientes transplantados.",recomend,porcat
1458,Doenças Transmissíveis,Fatores de Risco para Tuberculose Latente e HIV na população carcerária do Estado do Mato Grosso do Sul,recomend,porcat
1459,Doenças Crônicas Não Transmissíveis,Desenvolvimento e Avaliação de Formulação Transdérmica Antitumoral para Terapia Preventiva e Tratamento de Câncer do Tipo Melanoma,recomend,porcat
1460,Doenças Crônicas Não Transmissíveis,Expressão dos genes de reparo de DNA no carcinoma diferenciado da tireoide,recomend,porcat
1461,Assistência Farmacêutica,Uso de varfarina em nível ambulatorial - uma coorte de pacientes do Sistema Público de Saúde,recomend,porcat
1462,Saúde do Idoso,"AVALIAÇÃO DA FRAGILIDADE CELULAR, COMPOSIÇÃO CORPORAL E NÍVEIS PLASMÁTICOS DE ANTIOXIDANTES EM IDOSOS COM DOENÇA DE ALZHEIMER",recomend,porcat
1463,Doenças Transmissíveis,Diferenciação de espécies de Cryptococcus através de métodos tradicionais e moleculares e padrão de resistência a antifúngicos em amostras de líquor de pacientes atendidos em hospital de referência de Alagoas,recomend,porcat
1464,Assistência Farmacêutica,"Exploração e Avaliação do Potencial Hipoglicemiante e Anti-Ulcerogênico de 1,4-Naftoquinonas, análogas do Lapachol, contra o Diabetes Mellitus e as lesões ulcerosas provocadas por este.",recomend,porcat
1465,Doenças Transmissíveis,DIAGNÓSTICO DE TUBERCULOSE LATENTE PRÉ-TRANSPLANTE RENAL - NOVAS POSSIBILIDADES COM TESTES SOROLÓGICOS,recomend,porcat
1466,Saúde da Criança e do Adolescente,TRAJETÓRIA DE ATIVIDADE FÍSICA NA ADOLESCÊNCIA E GORDURA CORPORAL AOS 18 ANOS,recomend,porcat
1467,"Ambiente, Trabalho e Saúde",SOFRIMENTO NO TRABALHO DE AGENTES COMUNITÁRIOS DE SAÚDE: UM ESTUDO NOS MUNICÍPIOS DA 13ª COORDENADORIA REGIONAL DE SAÚDE-RS,recomend,porcat
1468,Doenças Crônicas Não Transmissíveis,Prevalência da Hipertensão Resistente e Pseudo-resistente em Hipertensos acompanhados pela Estratégia Saúde da Família em Maceió - AL.,recomend,porcat
1469,Doenças Crônicas Não Transmissíveis,Caracterização molecular de Hiperplasia Adrenal Congênita e Deficiência de Biotinidase em um laboratório de saúde pública,recomend,porcat
1470,Saúde da Criança e do Adolescente,FENDAS ORAIS NO SUS - ALAGOAS: DEFINIÇÃO DE MODELO PARA REFERÊNCIA E CONTRA-REFERÊNCIA EM GENÉTICA,recomend,porcat
1471,Doenças Crônicas Não Transmissíveis,"Estabelecimento de culturas de tumores do sistema nervoso central para avaliação celular, genética e farmacológica e correlação com resposta terapêutica e sobrevida",recomend,porcat
1472,Doenças Crônicas Não Transmissíveis,Efeito de polimorfismos nos genes CD36 e STAT3 sobre diferentes intervenções dietéticas entre pacientes com doença arterial coronariana: um ensaio clínico randomizado com enfoque nutri genético.,recomend,porcat
1473,Doenças Crônicas Não Transmissíveis,CÂNCER DE PULMÃO: MECANISMOS MOLECULARES ENVOLVIDOS NOS PROCESSOS AGREGATÓRIOS E INFLAMATÓRIOS RELACIONADOS AO SISTEMA PURINÉRGICO,recomend,porcat
1474,Doenças Crônicas Não Transmissíveis,"Dano, Reparação e Susceptibilidade em Doenças Pulmonares",recomend,porcat
1475,Doenças Transmissíveis,"Prevalência de infecções sexualmente transmissíveis (IST) na placenta e colostro de gestantes e incidência de IST no cordão umbilical de neonatos atendidos no Hospital Universitário (FURG), Rio Grande-RS.",recomend,porcat
1476,Saúde da Mulher,Estratégias de melhoria do rastreamento do câncer cervical e marcadores moleculares aplicáveis ao SUS.,recomend,porcat
1477,Promoção da Saúde,INTERVENÇÃO COM ATIVIDADE FÍSICA EM UNIDADE BÁSICA DE SAÚDE: PROJETO UBS+ATIVA,recomend,porcat
1478,Avaliação de Tecnologias e Economia da Saúde,Implementação de ensaio imunoenzimático com antígenos recombinantes de Toxocara canis para vigilância epidemiológica da toxocaríase: uma zoonose negligenciada,recomend,porcat
1479,Saúde do Idoso,ADESÃO AO TRATAMENTO MEDICAMENTOSO DA HIPERTENSÃO E DIABETES MELLITUS E SUA RELAÇÃO COM O GRAU DE FRAGILIDADE EM IDOSOS CADASTRADOS NO PROGRAMA HIPERDIA NO MUNICÍPIO DE CRUZ ALTA - RS,recomend,porcat
1480,"Sistemas, Programas e Políticas em Saúde",Fitoterápicos como opções terapêuticas no SUS: padronização de extratos de plantas nativas e avaliação de efeitos cardiovasculares e anticonvulsivantes.,recomend,porcat
1481,Saúde da Pessoa com Deficiência,PROGRAMA DE INTERVENÇÃO TERAPÊUTICA MULTIPROFISSIONAL EM DESORDENS DO MOVIMENTO INFANTIL,recomend,porcat
1482,Alimentação e Nutrição,"Estado nutricional, ganho ponderal e comportamento alimentar de gestantes de Maceió-Alagoas: impacto sobre a saúde do binômio mãe-filho.",recomend,porcat
1483,Saúde Bucal,"Câncer bucal: epidemiologia, análise microbiológica, rastreamento de vírus oncogênicos e de marcadores",recomend,porcat
1484,Saúde da Criança e do Adolescente,Situação nutricional de crianças em creches públicas e ações de alimentação e nutrição na atenção básica: um enfoque intersetorial,recomend,porcat
1485,Alimentação e Nutrição,"Consumo e práticas alimentares, fatores de risco modificáveis para doenças crônicas e prognóstico de hipertensos do estado de Alagoas",recomend,porcat
1486,"Sistemas, Programas e Políticas em Saúde",Avaliação do Programa de Telessaúde na Atenção Básica da Segunda Macrorregião de Alagoas.,recomend,porcat
1487,Epidemiologia,Tendência temporal (1995-2013) do  crescimento das crianças de 0 a 5 anos da comunidade do Reginaldo- Maceió,recomend,porcat
1488,Gestão do Trabalho e Educação em Saúde,EQUIPES DE SAÚDE DA FAMÍLIA DE MACEIÓ: saberes e práticas em fitoterapia,recomend,porcat
1489,"Sistemas, Programas e Políticas em Saúde","Identificação De Facilitadores E Barreiras Para Prevenção E Reabilitação Cardíaca No Estado De Minas Gerais, Brasil",recomend,porcat
1490,Assistência Farmacêutica,Identificação de candidato a fitofármaco obtido a partir da flora regional para o tratamento de doenças pulmonares,recomend,porcat
1491,Saúde Mental,"ESTUDO PROSPECTIVO DE USUÁRIOS DE CRACK ATENDIDOS EM HOSPITAL PSIQUIÁTRICO PÚBLICO EM MACEIÓ, ALAGOAS",recomend,porcat
1492,Alimentação e Nutrição,"Prevalência de insegurança alimentar em pacientes com HIV/AIDS, Pelotas, RS",recomend,porcat
1493,Saúde da Mulher,EFETIVIDADE DA ASSISTÊNCIA NUTRICIONAL A GESTANTE COM EXCESSO DE PESO SOBRE O RESULTADO OBSTÉTRICO E ÊXITO DO ALEITAMENTO MATERNO:ENSAIO CLÍNICO RANDOMIZADO,recomend,porcat
1494,Avaliação de Tecnologias e Economia da Saúde,Implementação da produção de sondas de DNA para hibridização in situ fluorescente,recomend,porcat
1495,Doenças Transmissíveis,Identificação de papilomavírus humanos (HPV) de alto e baixo risco: aperfeiçoamento de ensaio colorimétrico em microplacas,recomend,porcat
1496,Doenças Transmissíveis,INVESTIGAÇÃO DE INFECÇÃO POR VÍRUS DENGUE EM Aedes aegypti (Linnaeus) E Aedes albopictus (Skuse) (DÍPTERA: CULICIDAE) EM ÁREAS ENDÊMICAS DA REGIÃO DOS COCAIS NO ESTADO DO MARANHÃO.,recomend,porcat
1497,Gestão do Trabalho e Educação em Saúde,MAPEAMENTO DOS PROCESSOS DE TRABALHO FRENTE À REDE CEGONHA  NO GHC: A CONSTRUÇÃO DE UMA FERRAMENTA DE GESTÃO DO SUS,recomend,porcat
1498,Saúde Bucal,Impacto de programas preventivos de saúde bucal infantil na Atenção Primária a Saúde.,recomend,porcat
1499,Saúde da Pessoa com Deficiência,"PROTOCOLO DE SELEÇÃO, INDICAÇÃO, ADAPTAÇÃO DE AASI E REABILITAÇÃO DE PACIENTES DEFICIENTES AUDITIVOS COM VISTAS À INFLUÊNCIA DA COGNIÇÃO E DO PROCESSAMENTO AUDITIVO",recomend,porcat
1500,Gestão do Trabalho e Educação em Saúde,Formação em educação permanente e popular em saúde,recomend,porcat
1501,Doenças Crônicas Não Transmissíveis,Sangue seco em papel como ferramenta para a avaliação genotípica e fenotípica do metabolismo do tamoxifeno no câncer de mama,recomend,porcat
1502,"Ambiente, Trabalho e Saúde",Monitoramento ambiental e biológico da exposição ocupacional ao formaldeído e sua relação com biomarcadores de estresse oxidativo e genotoxicidade,recomend,porcat
1503,Saúde Bucal,Determinantes de saúde bucal ao longo do ciclo vital: contribuição de uma coorte de nascimento maranhense para o SUS,recomend,porcat
1504,Doenças Crônicas Não Transmissíveis,"CÂNCER DE COLO DO ÚTERO: Papilomavírus Humano (HPV) em Mulheres Quilombolas, Aceitabilidade da Vacina  e sua Aplicabilidade para o SUS.",recomend,porcat
1505,Doenças Transmissíveis,Custo-efetividade de novos métodos reconhecidos pela Organização Mundial da Saúde para o diagnóstico da tuberculose e detecção de casos resistência em pacientes vivendo com HIV/AIDS para fomentar programas públicos de controle destas doenças,recomend,porcat
1506,Doenças Crônicas Não Transmissíveis,Caracterização molecular de doenças diagnosticadas na triagem neonatal da rede de saúde pública do estado do RS,recomend,porcat
1507,Pesquisa Clínica,Prevalência mínima da doença de Huntington em regiões brasileiras; e a instabilidade intergeracional dos alelos causadores da doença de Huntington nas famílias com doença de Huntington e em indivíduos com déficit cognitivo,recomend,porcat
1508,Doenças Crônicas Não Transmissíveis,Diagnóstico molecular e prevenção de metástases do carcinoma lobular de mama,recomend,porcat
1509,Doenças Transmissíveis,Caracterização molecular e funcional do transporte intracelular de nucleotídeos-açúcares em Trypanosoma cruzi,recomend,porcat
1510,Doenças Crônicas Não Transmissíveis,DIAGNÓSTICO PRECOCE DA OBESIDADE E SOBREPESO ENTRE ADOLESCENTES POR MEIO DO DESENVOLVIMENTO DE MODELAGEM MATEMÁTICA PARA ESTIMATIVA DA DENSIDADE CORPORAL,recomend,porcat
1511,Alimentação e Nutrição,Avaliação da exposição da população paranaense as fumonisinas e desoxinivalenol pelo consumo de produtos alimentícios à base de milho e trigo,recomend,porcat
1512,Doenças Transmissíveis,Diagnóstico molecular e epidemiologia das infecções por arbovírus em pacientes atendidos em unidade de referência do SUS / Alagoas,recomend,porcat
1513,Epidemiologia,Prognóstico do Câncer de boca e orofaringe: avaliação dos casos de dois centros de referência de Alagoas.,recomend,porcat
1514,"Sistemas, Programas e Políticas em Saúde",Avaliação da oferta de serviços nas Unidades básicas de saúde no Estado do Maranhão.,recomend,porcat
1515,"Sistemas, Programas e Políticas em Saúde","ATENDIMENTOS ONCOLÓGICOS EM MACEIÓ - AL: DEMANDA POR DIAGNÓSTICO, TRATAMENTO E CUIDADOS PALIATIVOS.",recomend,porcat
1516,Doenças Crônicas Não Transmissíveis,ADOLESCENTES COM AGRAVOS BUCAIS APRESENTAM MARCADORES DAS DOENÇAS CARDIOVASCULARES  ALTERADOS? Uma contribuição do Estudo de Coorte de Nascimento de São Luís para o SUS.,recomend,porcat
1517,Promoção da Saúde,Óleo essencial de limão (Citrus limon): potencial terapêutico alternativo para redução da fissura e do limiar para crises epilépticas causadas pelo uso de crack,recomend,porcat
1518,Doenças Crônicas Não Transmissíveis,DESENVOLVIMENTO DE MÉTODOS ANALÍTICOS RÁPIDOS E DE BAIXO CUSTO PARA O CONTROLE DE QUALIDADE DE MEDICAMENTOS ANTIDIABÉTICOS UTILIZADOS NO BRASIL PELO SISTEMA ÚNICO DE SAÚDE ,recomend,porcat
1519,Doenças Transmissíveis,"Aspectos epidemiológicos, clínicos e imunológicos da hanseníase em menores de 15 anos no Município de São Luís-Maranhão.",recomend,porcat
1520,Doenças Transmissíveis,"PREVALÊNCIA DAS HEPATITES B, C E DELTA  NOS MUNICÍPIOS DE URBANO SANTOS, HUMBERTO DE CAMPOS, AXIXÁ, MORROS e ICATU, MARANHÃO, BRASIL.",recomend,porcat
1521,Gestão do Trabalho e Educação em Saúde,AVALIAÇÃO DE CURSO TÉCNICO NO ÂMBITO DO PROGRAMA DE FORMAÇÃO DE PROFISSIONAIS DE NÍVEL MÉDIO PARA A SAÚDE (PROFAPS) NO MARANHÃO,recomend,porcat
1522,Pesquisa Clínica,Estabelecimento do Centro de Tecnologia Celular para isolamento e expansão de Células-Tronco Mesenquimais Humanas derivadas de medula óssea para uso em testes pré-clínicos/clínicos,recomend,porcat
1523,Saúde da Mulher,Otimização da produçao de embriões in vitro utilizando co-culturas de célulse-tronco mesenquimais,recomend,porcat
1524,Doenças Transmissíveis,Diagnóstico e epidemiologia de herpes vírus em portadores de HIV no Rio de Janeiro: implicações para prevenção e monitoramento,recomend,porcat
1525,Doenças Crônicas Não Transmissíveis,LEVEDUROSES EM PORTADORES DE NEOPLASIAS MALIGNAS: INOVAÇÃO DIAGNÓSTICA,recomend,porcat
1526,Pesquisa Clínica,Reprogramação de células adultas de tecido adiposo em células-tronco pluripotentes e cardiomiocitos,recomend,porcat
1527,Doenças Transmissíveis,OTIMIZAÇÃO DE TESTES DIAGNÓSTICOS PARA A DETERMINAÇÃO DOS SOROTIPOS DO VÍRUS DA DENGUE CIRCULANTES EM PACIENTES ATENDIDOS EM AMBULATÓRIOS DE SERVIÇOS BÁSICOS DE SAÚDE,recomend,porcat
1528,Doenças Transmissíveis,AVALIAÇÃO EPIDEMIOLÓGICA E ETIOLÓGICA DA PNEUMONIA ADQUIRIDA NA COMUNIDADE EM CRIANÇAS DO ESTADO DO MARANHÃO,recomend,porcat
1529,Epidemiologia,Avaliação do impacto causado por alterações bucais como cárie dentária e traumatismo dentário na qualidade de vida de crianças entre 6 e 10 anos de idade: estudo representativo de São Luís,recomend,porcat
1530,Saúde da Mulher,"ORGANIZAÇÃO, ACESSO E CONTINUIDADE ASSISTENCIAL DA REDE MATERNO INFANTIL NA SES-DF: estudo de linha de base na Região Sudoeste da SES-DF (Taguatinga, Recanto das Emas e Samambaia)",recomend,porcat
1531,Doenças Transmissíveis,"OCORRÊNCIA DE HEPATITES VIRAIS EM TERSINA-PIAUÍ, 2012-2013: subsídios para implantação de um Sistema de Vigilância Laboratorial",recomend,porcat
1532,Saúde da Mulher,"Panorama da mortalidade de mulheres no estado do Piauí: magnitude, tendência e análise espacial dos óbitos maternos e em idade fértil entre 2008 a 2012",recomend,porcat
1533,"Ambiente, Trabalho e Saúde",AVALIAÇÃO DA QUALIDADE DO PESCADO PROVENIENTE DO RIO SURUBIM EM CAMPO MAIOR/PI,recomend,porcat
1534,Comunicação e Informação em Saúde,Mapeamento dos Atendimentos Móveis de Urgência do SAMU-AL a partir de um Sistema de Informações Georreferenciadas,recomend,porcat
1535,Doenças Transmissíveis,"Validação de abordagens moleculares na detecção do RNA mensageiro como marcador de cura de pacientes com Tuberculose pulmonar, no estado de Pernambuco.",recomend,porcat
1536,Avaliação de Tecnologias e Economia da Saúde,Avaliação da intervenção endovascular em comparação a cirurgia aberta para o tratamento de aneurisma de aorta abdominal ou torácico.,recomend,porcat
1537,Doenças Crônicas Não Transmissíveis,"Prevalência dos fatores epidemiológicos e moleculares em mulheres com lesões benignasproliferativas e carcinoma in situ da mama, segundo a história familiar de câncer de mama",recomend,porcat
1538,Doenças Crônicas Não Transmissíveis,Matriz extracelular decelularizada: um arcabouço tridimencional para o estabelecimento de um fígado bioartificial,recomend,porcat
1539,Gestão do Trabalho e Educação em Saúde,Gestão compartilhada de atenção a saúde: criação de protocolo eticamente adequado e clinicamente seguro para o acompanhamento de pacientes portadores de bexiga neurogênica na área de Saúde da Criança e do Adolescente/SUS,recomend,porcat
1540,Complexo Produtivo da Saúde,Desenvolvimento tecnológico e padronização farmacológica de forma farmacêutica sólida contento elevado teor o extrato seco de Aroeira-da-praia (Schinus terebinthifolius) com propriedade antinflamatória e antiulcerogênica,recomend,porcat
1541,Doenças Transmissíveis,Aspectos do fingerprint da resposta imune em infectados por Mycobacterium tuberculosis usando novos antígenos e análise transcripcional,recomend,porcat
1542,Avaliação de Tecnologias e Economia da Saúde,"AVALIAÇÃO DA TÉCNICA DE PCR EM TEMPO REAL PARA O DIAGNÓSTICO DA TUBERCULOSE EXTRAPULMONAR, NO ESTADO DE PERNAMBUCO.",recomend,porcat
1543,Doenças Transmissíveis,Análise de sensibilidade especificidade de quatro algoritmos para o rastreamento do câncer do colo de útero combinando a citologia cervical e a pesquisa molecular do Papilomavirus Humano (HPV),recomend,porcat
1544,Pesquisa Clínica,Detecção e diferenciação do vírus linfotrópico de células T humanas por multiplex PCR em amostras de sangue de gestantes do Estado do Maranhão.,recomend,porcat
1545,Saúde da Criança e do Adolescente,Efeitos do ambiente domiciliar sobre o sistema respiratório e o desenvolvimento neuropsicomotor de crianças de 6 meses a 2 anos de idade,recomend,porcat
1546,Saúde do Idoso,PROMOÇÃO DE HÁBITOS SAUDÁVEIS COM IDOSOS DIABÉTICOS: avaliação de grupos operativos como intervenção terapêutica,recomend,porcat
1547,Alimentação e Nutrição,Avaliação da suficiência de iodo em gestantes através da iodúria e sua correlação com função e volume tireoidano além de desfechos obstétricos e fetais.,recomend,porcat
1548,Doenças Crônicas Não Transmissíveis,GERAÇÃO DE CÉLULAS-TRONCO DE PLURIPOTÊNCIA INDUZIDA (iPS) HUMANAS UTILIZANDO MÉTODO NÃO-INTEGRATIVO PARA ESTUDO DE TRANSTORNOS MENTAIS E APLICAÇÃO EM TERAPIA CELULAR,recomend,porcat
1549,Doenças Transmissíveis,Perfil antigênico da resposta imune humoral de patógenos de interesse em saúde pública: triagem de antígenos de Rickettsia Rickettsii por phage display,recomend,porcat
1550,Doenças Transmissíveis,"Desenvolvimento de Imunoglobulina modificada e específica contra os sorotipos 1, 2, 3 e 4 do Vírus da Dengue",recomend,porcat
1551,Assistência Farmacêutica,Determinação da toxicidade não-clínica de novos candidatos a fármacos com atividade antichagásica,recomend,porcat
1552,Pesquisa Clínica,AVALIAÇÃO DO EFEITO DE PROTEÍNAS ANTIMICROBIANAS DE PLANTAS MEDICINAIS SOBRE A ADERÊNCIA E INVASÃO DE MICRO-ORGANISMOS EM CÉLULAS HUMANAS,recomend,porcat
1553,Avaliação de Tecnologias e Economia da Saúde,Estudo e Desenvolvimento de um Sistema Integrado de Gestão de Resíduos Hospitalares,recomend,porcat
1554,Avaliação de Tecnologias e Economia da Saúde,Mamografia digital em comparação à mamografia convencional.,recomend,porcat
1555,Avaliação de Tecnologias e Economia da Saúde,AVALIAÇÃO LONGITUDINAL DA EFICIÊNCIA DA GESTÃO HOSPITALAR COM USO DE FERRAMENTA COMPUTACIONAL,recomend,porcat
1556,Doenças Transmissíveis,Antígenos Vacinais Contra A Esquistossomose Mansoni: Identificação De Moléculas Do S. Mansoni E Avaliação Pré-Clinica De Formulações De Vacinas.,recomend,porcat
1557,"Sistemas, Programas e Políticas em Saúde",REFLEXO DAS POLÍTICAS INDUSTRIAIS E TECNOLÓGICAS DE SAÚDE BRASILEIRAS NA PRODUÇÃO LOCAL E NO FORNECIMENTO AO SUS,recomend,porcat
1558,"Violência, Acidentes e Trauma",Famílias que Vivenciaram Situações de Acidentes e Violências,recomend,porcat
1559,Doenças Crônicas Não Transmissíveis,DESENVOLVIMENTO DE MEDICAMENTO NA FORMA FARMACÊUTICA GRANULADO EFERVESCENTE À BASE DE EXTRATOS DE BAUHINIA FORFICATA LINK COMO ALTERNATIVA NO TRATAMENTO DO DIABETES MELITTUS,recomend,porcat
1560,Doenças Crônicas Não Transmissíveis,Avaliação dos efeitos de exercícios terapêuticos associados à técnica da pompage sobre dor e equilíbrio de idosas com gonartrose.,recomend,porcat
1561,Doenças Crônicas Não Transmissíveis,"EFEITOS DA PLATAFORMA VIBRATÓRIA NA CAPACIDADE FUNCIONAL, FORÇA MUSCULAR E QUALIDADE DE VIDA DE PACIENTES COM DPOC Ensaio clínico randomizado, cego, do tipo crossover",recomend,porcat
1562,Pesquisa Clínica,ESTUDO FASE I SOBRE O USO DE CÉLULAS ENCAPSULADAS PARA O TRATAMENTO da Mucopolissacaridose,recomend,porcat
